KO	GeneNumber	Description
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K03076	1	 secY; preprotein translocase subunit SecY
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K07478	1	 ycaJ; putative ATPase
K06179	1	 rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]
K07290	1	 yhjG; AsmA family protein
K01966	1	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K12262	1	 cybB; cytochrome b561
K10253	1	 K10253; DOPA 4,5-dioxygenase [EC:1.14.99.-]
K01965	1	 PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
K01512	1	 acyP; acylphosphatase [EC:3.6.1.7]
K03801	1	 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
K06213	1	 mgtE; magnesium transporter
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K22083	1	 mgsC; methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]
K01938	1	 fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K00820	1	 glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
K04042	1	 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K07091	1	 lptF; lipopolysaccharide export system permease protein
K11720	1	 lptG; lipopolysaccharide export system permease protein
K04744	1	 lptD, imp, ostA; LPS-assembly protein
K03771	1	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K00097	2	 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K19338	1	 nac; LysR family transcriptional regulator, nitrogen assimilation regulatory protein
K01781	1	 mdlA; mandelate racemase [EC:5.1.2.2]
K04094	1	 trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]
K05799	1	 pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
K07157	1	 K07157; uncharacterized protein
K09791	1	 K09791; uncharacterized protein
K03185	1	 ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
K04752	2	 glnK; nitrogen regulatory protein P-II 2
K03320	3	 amt, AMT, MEP; ammonium transporter, Amt family
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K07010	1	 K07010; putative glutamine amidotransferase
K01142	2	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K02021	1	 ABC.MR; putative ABC transport system ATP-binding protein
K15634	1	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K02032	4	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K06997	1	 yggS, PROSC; PLP dependent protein
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K03643	1	 lptE, rlpB; LPS-assembly lipoprotein
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K03497	3	 parB, spo0J; chromosome partitioning protein, ParB family
K03496	2	 parA, soj; chromosome partitioning protein
K03501	1	 gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K03650	1	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K06223	1	 dam; DNA adenine methylase [EC:2.1.1.72]
K05782	2	 benE; benzoate membrane transport protein
K21062	1	 lhpC; 1-pyrroline-4-hydroxy-2-carboxylate deaminase [EC:3.5.4.22]
K12658	1	 lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]
K00571	5	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K19591	1	 cueR; MerR family transcriptional regulator, copper efflux regulator
K07156	1	 copC, pcoC; copper resistance protein C
K07245	1	 pcoD; copper resistance protein D
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K02291	1	 crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
K03074	1	 secF; preprotein translocase subunit SecF
K06195	1	 apaG; ApaG protein
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K01494	2	 dcd; dCTP deaminase [EC:3.5.4.13]
K03624	1	 greA; transcription elongation factor GreA
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K09117	1	 K09117; uncharacterized protein
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K03086	1	 rpoD; RNA polymerase primary sigma factor
K18028	2	 nicX; 2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K01975	1	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]
K10804	1	 tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
K02003	2	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	2	 ABC.CD.P; putative ABC transport system permease protein
K06890	1	 K06890; uncharacterized protein
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K03629	1	 recF; DNA replication and repair protein RecF
K02510	2	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K01066	1	 aes; acetyl esterase [EC:3.1.1.-]
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K06048	1	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K06180	1	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K02502	1	 hisZ; ATP phosphoribosyltransferase regulatory subunit
K00058	1	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K00831	1	 serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]
K07064	1	 K07064; uncharacterized protein
K00598	1	 tam; trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K00222	2	 TM7SF2, ERG24; Delta14-sterol reductase [EC:1.3.1.70]
K07246	1	 ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K01817	1	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K01687	2	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K07794	2	 tctB; putative tricarboxylic transport membrane protein
K07020	1	 K07020; uncharacterized protein
K09985	1	 K09985; uncharacterized protein
K03465	1	 thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]
K06033	1	 E4.1.1.76; arylmalonate decarboxylase [EC:4.1.1.76]
K06897	1	 K06897; 7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]
K07393	1	 ECM4, yqjG; glutathionyl-hydroquinone reductase [EC:1.8.5.7]
K02014	1	 TC.FEV.OM; iron complex outermembrane recepter protein
K00128	4	 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K00950	1	 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K03060	1	 rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
K00951	1	 relA; GTP pyrophosphokinase [EC:2.7.6.5]
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K00997	1	 acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K03100	1	 lepB; signal peptidase I [EC:3.4.21.89]
K01474	11	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K09967	1	 K09967; uncharacterized protein
K01848	1	 E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
K01849	1	 E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
K01473	11	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K16079	1	 omp31; outer membrane immunogenic protein
K06929	1	 K06929; uncharacterized protein
K07454	2	 K07454; putative restriction endonuclease
K01356	1	 lexA; repressor LexA [EC:3.4.21.88]
K03750	2	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K03770	1	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K01255	3	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K07045	2	 K07045; uncharacterized protein
K03665	1	 hflX; GTPase
K03666	1	 hfq; host factor-I protein
K01091	1	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K00824	1	 dat; D-alanine transaminase [EC:2.6.1.21]
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K13599	1	 ntrX; two-component system, NtrC family, nitrogen regulation response regulator NtrX
K13598	1	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K05540	1	 dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
K12506	1	 ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K01095	1	 pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]
K03743	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K07052	1	 K07052; uncharacterized protein
K18588	1	 COQ10; coenzyme Q-binding protein COQ10
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K04768	2	 acuC; acetoin utilization protein AcuC
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K15512	1	 boxB; benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]
K15513	1	 boxC; benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44]
K15546	1	 boxR, bzdR; XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator
K06205	1	 mioC; MioC protein
K00015	1	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K01247	1	 alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K02527	1	 kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K01523	1	 hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
K15012	1	 regA, regR, actR; two-component system, response regulator RegA
K15011	1	 regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]
K05973	1	 phaZ; poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]
K07043	1	 K07043; uncharacterized protein
K10778	1	 ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
K01894	1	 gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
K01920	1	 gshB; glutathione synthase [EC:6.3.2.3]
K03676	1	 grxC, GLRX, GLRX2; glutaredoxin 3
K09709	1	 meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
K02194	1	 ccmB; heme exporter protein B
K02193	1	 ccmA; heme exporter protein A [EC:3.6.3.41]
K00450	2	 E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K06153	1	 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K00329	1	 E1.6.5.3; NADH dehydrogenase [EC:1.6.5.3]
K00356	1	 E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]
K06041	1	 kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K11719	1	 lptC; lipopolysaccharide export system protein LptC
K09774	1	 lptA; lipopolysaccharide export system protein LptA
K06861	1	 lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
K03092	1	 rpoN; RNA polymerase sigma-54 factor
K02806	1	 PTS-Ntr-EIIA, ptsN; PTS system, nitrogen regulatory IIA component [EC:2.7.1.-]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K14160	1	 imuA; protein ImuA
K03821	2	 phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
K14261	1	 alaC; alanine-synthesizing transaminase [EC:2.6.1.-]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K11532	1	 glpX-SEBP; fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]
K07462	1	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K07516	2	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K07638	1	 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
K07659	1	 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR
K03814	1	 mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
K07746	2	 parD1_3_4; antitoxin ParD1/3/4
K01840	1	 manB; phosphomannomutase [EC:5.4.2.8]
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K00208	2	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K14448	1	 mcd; (2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12]
K07282	1	 capA, pgsA; gamma-polyglutamate biosynthesis protein CapA
K13653	1	 K13653; AraC family transcriptional regulator
K14447	1	 ecm; ethylmalonyl-CoA mutase [EC:5.4.99.63]
K14446	1	 ccr; crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]
K04764	1	 ihfA, himA; integration host factor subunit alpha
K00648	1	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K03621	1	 plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]
K17662	1	 CBP3, UQCC; cytochrome b pre-mRNA-processing protein 3
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K00946	1	 thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
K03625	1	 nusB; N utilization substance protein B
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K07738	1	 nrdR; transcriptional repressor NrdR
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K01808	1	 rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
K06204	1	 dksA; DnaK suppressor protein
K04771	2	 degP, htrA; serine protease Do [EC:3.4.21.107]
K01079	1	 serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
K00791	2	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K04095	1	 fic; cell filamentation protein
K03722	1	 dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
K07340	1	 ybbJ; inner membrane protein
K18067	1	 pht4; phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64]
K04102	1	 pht5; 4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]
K17950	1	 cuyA; L-cysteate sulfo-lyase [EC:4.4.1.25]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K00223	1	 ERG4; Delta24(24(1))-sterol reductase [EC:1.3.1.71]
K01852	1	 LSS, ERG7; lanosterol synthase [EC:5.4.99.7]
K05917	1	 CYP51; sterol 14alpha-demethylase [EC:1.14.14.154]
K00054	1	 mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]
K04751	1	 glnB; nitrogen regulatory protein P-II 1
K00605	1	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K03389	2	 hdrB2; heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
K03390	2	 hdrC2; heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
K03388	1	 hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
K03800	1	 lplA, lplJ; lipoate---protein ligase [EC:6.3.1.20]
K01012	3	 bioB; biotin synthase [EC:2.8.1.6]
K09711	1	 K09711; uncharacterized protein
K07112	1	 K07112; uncharacterized protein
K04085	1	 tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
K06196	1	 ccdA; cytochrome c-type biogenesis protein
K17224	1	 soxB; S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]
K17222	1	 soxA; sulfur-oxidizing protein SoxA
K17227	1	 soxZ; sulfur-oxidizing protein SoxZ
K17226	1	 soxY; sulfur-oxidizing protein SoxY
K17223	1	 soxX; sulfur-oxidizing protein SoxX
K09004	1	 K09004; uncharacterized protein
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K07102	1	 amgK; N-acetylmuramate 1-kinase [EC:2.7.1.221]
K00992	1	 murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]
K16899	1	addB; ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]
K16898	1	addA; ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]
K03671	1	 trxA; thioredoxin 1
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K01963	1	 accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K05788	1	 ihfB, himD; integration host factor subunit beta
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K01432	6	 AFMID; arylformamidase [EC:3.5.1.9]
K13893	1	 yejA; microcin C transport system substrate-binding protein
K13894	1	 yejB; microcin C transport system permease protein
K13895	1	 yejE; microcin C transport system permease protein
K13896	1	 yejF; microcin C transport system ATP-binding protein
K12972	1	 ghrA; glyoxylate/hydroxypyruvatereductase [EC:1.1.1.79 1.1.1.81]
K09005	1	 K09005; uncharacterized protein
K01563	2	 dhaA; haloalkane dehalogenase [EC:3.8.1.5]
K15866	3	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K07090	5	 K07090; uncharacterized protein
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K00311	2	 ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K09931	1	 K09931; uncharacterized protein
K03455	1	 TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K02609	1	 paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]
K21310	1	 mddA; methanethiol S-methyltransferase [EC:2.1.1.334]
K03686	1	 dnaJ; molecular chaperone DnaJ
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K03753	1	 mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein
K01644	1	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K02221	1	 yggT; YggT family protein
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K03529	1	 smc; chromosome segregation protein
K02116	1	 atpI; ATP synthase protein I
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02109	2	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K07107	4	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K03426	1	 E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K04080	1	 ibpA; molecular chaperone IbpA
K07152	1	 SCO1_2; protein SCO1/2
K00803	1	 AGPS, agpS; alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]
K09748	1	 rimP; ribosome maturation factor RimP
K02600	1	 nusA; N utilization substance protein A
K07742	1	 ylxR; uncharacterized protein
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02834	1	 rbfA; ribosome-binding factor A
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K01126	1	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K01716	1	 fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]
K00647	1	 fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
K03553	1	 recA; recombination protein RecA
K07154	1	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K10439	1	 rbsB; ribose transport system substrate-binding protein
K20941	2	 graF; gamma-resorcylate decarboxylase [EC:4.1.1.103]
K01796	1	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K18362	1	 padC; phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit
K08318	1	 yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373]
K03179	1	 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
K01354	1	 ptrB; oligopeptidase B [EC:3.4.21.83]
K17675	1	 SUPV3L1, SUV3; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]
K04762	1	 hslR; ribosome-associated heat shock protein Hsp15
K00812	1	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K08602	1	 pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K18587	1	 COQ9; ubiquinone biosynthesis protein COQ9
K01589	1	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K18829	2	 mvpT, vapB; antitoxin VapB
K18828	1	 mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
K01908	1	 prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K09987	1	 K09987; uncharacterized protein
K03119	6	 tauD; taurine dioxygenase [EC:1.14.11.17]
K00023	1	 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K00077	2	 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K06938	1	 K06938; uncharacterized protein
K19686	2	 vapC; ribonuclease VapC [EC:3.1.-.-]
K19687	2	 vapB; antitoxin VapB
K09461	1	 E1.14.13.40; anthraniloyl-CoA monooxygenase [EC:1.14.13.40]
K08295	1	 abmG; 2-aminobenzoate-CoA ligase [EC:6.2.1.32]
K06916	1	 zapE; cell division protein ZapE
K00303	2	 soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
K00304	2	 soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]
K00302	1	 soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
